lfcSE_BvsD,stat_BvsD,pvalue_BvsD,padj_BvsD,B_DEGs_label.x,Y_DEGs_label.x,Cluster,gene_id
0.848717583,-2.541106485,0.011050226,0.01878668,1,0,4,g_39358
0.86983695,-5.647098566,1.63E-08,9.87E-08,1,0,6,g_39364
0.592242933,-4.036370404,5.43E-05,0.000161461,1,0,4,g_39365
0.586792399,4.202879868,2.64E-05,8.40E-05,1,0,1,g_39366
0.72173576,2.317920132,0.020453662,0.032533566,1,0,1,g_39374
0.503318714,-2.642262174,0.008235428,0.014430564,1,0,4,g_39376
1.026819146,-3.422763587,0.00061988,0.001431823,1,0,4,g_39378
1.784659047,-2.674758852,0.007478302,0.013240512,1,0,4,g_39381
0.810904069,-6.173890836,6.66E-10,5.08E-09,1,0,6,g_39383
0.894228881,-5.32967456,9.84E-08,5.21E-07,1,0,4,g_39385
0.471613967,-3.602444402,0.000315239,0.000784246,1,0,4,g_39389
0.369140019,4.512115887,6.42E-06,2.34E-05,1,0,1,g_39392
0.795559401,-5.861281757,4.59E-09,3.05E-08,1,0,6,g_39393
0.828804295,-2.229810133,0.02576005,0.039972767,1,0,4,g_39394
0.641469776,-2.758429626,0.005807981,0.01057772,1,0,4,g_39395
0.690393399,4.788460263,1.68E-06,6.95E-06,1,0,1,g_39396
0.594216721,-5.965938059,2.43E-09,1.69E-08,1,0,6,g_39397
0.623193123,-7.836320163,4.64E-15,6.80E-14,1,0,6,g_39400
0.77631235,4.952596684,7.32E-07,3.26E-06,1,0,2,g_39406
0.60479835,2.75442083,0.005879611,0.010690665,1,0,1,g_39407
0.615387418,-2.19596654,0.028094338,0.043164556,1,0,4,g_39413
0.47637013,2.838633176,0.004530721,0.008472113,1,0,1,g_39415
0.680724399,-2.245685192,0.024724179,0.038539831,1,0,4,g_39417
0.492930896,6.427953521,1.29E-10,1.10E-09,1,0,2,g_39418
0.652478498,2.945363171,0.003225758,0.006268082,1,0,1,g_39421
0.716810618,-3.227054487,0.001250716,0.002686665,1,0,4,g_39422
0.733811919,-2.573216548,0.010075814,0.01729893,1,0,4,g_39425
0.507906951,-11.96791073,5.23E-33,2.85E-31,1,0,3,g_39428
0.685399499,-2.325921502,0.020022739,0.031928198,1,0,4,g_39432
0.655850951,4.676245635,2.92E-06,1.15E-05,1,0,1,g_39433
0.684241586,8.657026481,4.84E-18,9.53E-17,1,0,2,g_39438
0.500411861,-9.235010943,2.58E-20,6.16E-19,1,0,6,g_39440
0.746903259,8.207354044,2.26E-16,3.79E-15,1,0,2,g_39445
0.541608639,3.104672715,0.001904897,0.003917183,1,0,1,g_39452
0.501450111,3.548999147,0.000386698,0.000941056,1,0,1,g_39461
0.579182859,-3.658699944,0.000253498,0.000644714,1,0,4,g_39462
0.638220535,11.36285454,6.40E-30,2.92E-28,1,0,7,g_39466
0.624431391,9.231217705,2.68E-20,6.37E-19,1,0,2,g_39467
0.69216293,2.220207272,0.026404701,0.040852486,1,0,1,g_39471
0.688477361,3.628132813,0.000285478,0.000717551,1,0,1,g_39476
0.717424214,-2.155133906,0.031151357,0.047312994,1,0,4,g_39477
1.365056298,-3.12532449,0.00177609,0.003678211,1,0,4,g_39478
0.589318761,-2.234353189,0.025459843,0.039558088,1,0,4,g_39480
0.374664515,-5.132599966,2.86E-07,1.38E-06,1,0,4,g_39481
0.76996517,-5.3204851,1.03E-07,5.45E-07,1,0,4,g_39482
0.599025242,-3.315247344,0.000915621,0.002033198,1,0,4,g_39485
0.567065531,2.391749712,0.016768273,0.027285771,1,0,1,g_39493
0.444052545,-9.693327702,3.22E-22,8.82E-21,1,0,6,g_39497
0.526352779,-4.230209474,2.33E-05,7.54E-05,1,0,4,g_39499
0.465892515,-5.187335961,2.13E-07,1.06E-06,1,0,4,g_39504
0.429908425,-3.901164591,9.57E-05,0.000268843,1,0,4,g_39508
0.469278741,4.051807764,5.08E-05,0.00015226,1,0,1,g_39510
1.560426122,-2.478110302,0.013208031,0.022022962,1,0,4,g_39516
0.909093281,-3.150530826,0.001629741,0.003408251,1,0,4,g_39517
0.493940251,11.01965874,3.07E-28,1.27E-26,1,0,7,g_39521
0.347005716,-3.91762737,8.94E-05,0.000252948,1,0,4,g_39523
0.755619455,-5.425507362,5.78E-08,3.19E-07,1,0,4,g_39524
0.624407092,3.479872605,0.000501652,0.001186241,1,0,1,g_39525
0.541215289,-3.876651661,0.000105904,0.000294267,1,0,4,g_39526
0.667184372,-2.721532131,0.006498007,0.011679102,1,0,4,g_39528
0.447674355,3.641835568,0.000270701,0.000684053,1,0,1,g_39530
0.712529318,-5.206649721,1.92E-07,9.61E-07,1,0,4,g_39532
0.620428233,-5.577437222,2.44E-08,1.43E-07,1,0,6,g_39537
0.37492393,-6.773250737,1.26E-11,1.23E-10,1,0,6,g_39543
0.778389187,-4.504912703,6.64E-06,2.41E-05,1,0,4,g_39550
0.502259992,5.701706521,1.19E-08,7.36E-08,1,0,2,g_39555
0.616087975,-4.09486212,4.22E-05,0.000128751,1,0,4,g_39557
0.888424785,2.299751068,0.021462327,0.03396858,1,0,1,g_39558
0.655144295,7.720178971,1.16E-14,1.63E-13,1,0,2,g_39560
0.422281972,-4.227105821,2.37E-05,7.63E-05,1,0,4,g_39561
0.797643015,10.327725,5.28E-25,1.76E-23,1,0,2,g_39569
0.718092424,3.910007064,9.23E-05,0.000260115,1,0,1,g_39571
0.899486718,4.491588954,7.07E-06,2.55E-05,1,0,1,g_39574
0.662045566,-2.870678809,0.004095915,0.007746991,1,0,4,g_39575
0.519846252,-7.840666168,4.48E-15,6.58E-14,1,0,6,g_39576
0.718003901,-5.552273013,2.82E-08,1.64E-07,1,0,6,g_39583
0.562924151,8.655332201,4.91E-18,9.66E-17,1,0,2,g_39584
0.928657289,-8.031333142,9.64E-16,1.52E-14,1,0,6,g_39586
0.807904662,3.834642743,0.000125747,0.000343812,1,0,1,g_39589
0.727874712,-5.200130599,1.99E-07,9.92E-07,1,0,4,g_39596
0.439174855,-7.262776259,3.79E-13,4.49E-12,1,0,6,g_39597
0.564033387,4.595676839,4.31E-06,1.63E-05,1,0,1,g_39602
0.809230032,-6.121213116,9.29E-10,6.92E-09,1,0,6,g_39608
1.226484693,-5.194975172,2.05E-07,1.02E-06,1,0,4,g_39609
0.456740217,-2.823899875,0.00474432,0.008824586,1,0,4,g_39612
0.45876521,-4.90171695,9.50E-07,4.14E-06,1,0,4,g_39619
1.124475326,2.554106055,0.010646082,0.01816443,1,0,1,g_39620
0.528875562,-2.407875234,0.016045664,0.026222029,1,0,4,g_39621
0.889301333,5.153020192,2.56E-07,1.25E-06,1,0,2,g_39622
1.568668613,2.835060462,0.004581701,0.008557079,1,0,1,g_39625
0.723535319,7.250290712,4.16E-13,4.90E-12,1,0,2,g_39627
0.674751537,8.632414864,6.01E-18,1.17E-16,1,0,2,g_39629
0.622171818,-2.940283904,0.003279116,0.006357226,1,0,4,g_39630
0.924306557,-2.949135999,0.003186637,0.006199496,1,0,4,g_39633
0.935441397,-3.430180286,0.00060318,0.001397988,1,0,4,g_39646
1.031142032,3.40603099,0.000659147,0.001513403,1,0,1,g_39647
0.852877565,2.623137631,0.008712407,0.015170501,1,0,1,g_39648
0.807821099,-5.112886053,3.17E-07,1.52E-06,1,0,4,g_39650
0.484278992,-3.473980714,0.000512798,0.001209694,1,0,4,g_39651
0.537162562,3.097600946,0.001950939,0.004002468,1,0,1,g_39657
1.226384803,2.450149724,0.014279682,0.023618587,1,0,1,g_39658
0.763287691,-3.91086329,9.20E-05,0.000259274,1,0,4,g_39667
0.408988096,-9.114254615,7.92E-20,1.81E-18,1,0,6,g_39669
1.407100972,2.255953798,0.024073525,0.037646815,1,0,1,g_39672
0.527193156,-8.661885218,4.64E-18,9.16E-17,1,0,6,g_39677
0.560926999,3.510034883,0.000448048,0.001072489,1,0,1,g_39680
0.98008643,-3.343443849,0.000827454,0.001855904,1,0,4,g_39684
0.333751844,-18.85381758,2.73E-79,3.76E-76,1,0,5,g_39689
0.388234761,-6.962099857,3.35E-12,3.52E-11,1,0,6,g_39692
0.656680642,-3.220554854,0.001279427,0.002742893,1,0,4,g_39700
0.680228633,-2.197010797,0.028019675,0.043062597,1,0,4,g_39702
0.521283301,-2.784181673,0.005366297,0.009858217,1,0,4,g_39703
0.715648118,-5.150126817,2.60E-07,1.27E-06,1,0,4,g_39706
0.720527088,-2.985406359,0.002832018,0.005582408,1,0,4,g_39710
0.407187975,5.735088608,9.75E-09,6.13E-08,1,0,2,g_39711
0.451718446,-2.879499846,0.003983065,0.007556856,1,0,4,g_39712
0.451663373,-9.233911897,2.61E-20,6.22E-19,1,0,6,g_39714
0.58763197,-2.859010384,0.004249649,0.007999927,1,0,4,g_39725
0.60634152,3.572152074,0.00035406,0.00087,1,0,1,g_39729
1.219332923,-3.560745897,0.000369803,0.000904256,1,0,4,g_39732
0.522130291,-8.482288763,2.21E-17,4.11E-16,1,0,6,g_39734
0.590378799,6.817179682,9.28E-12,9.19E-11,1,0,2,g_39737
0.7450814,-2.493998244,0.012631317,0.021174587,1,0,4,g_39744
0.405425395,-4.046616258,5.20E-05,0.000155306,1,0,4,g_39746
0.569000784,-4.443499763,8.85E-06,3.14E-05,1,0,4,g_39750
0.610130528,7.774488394,7.58E-15,1.08E-13,1,0,2,g_39751
1.166552096,-3.471804276,0.000516973,0.00121845,1,0,4,g_39753
1.465665371,-5.347969995,8.89E-08,4.74E-07,1,0,4,g_39756
0.667527289,-2.497551462,0.012505431,0.020994167,1,0,4,g_39761
0.516500281,3.049911784,0.002289086,0.00461893,1,0,1,g_39766
0.510609064,4.546249628,5.46E-06,2.02E-05,1,0,1,g_39767
1.115243236,2.493958235,0.012632741,0.021176331,1,0,1,g_39770
0.394578432,-11.27917816,1.66E-29,7.44E-28,1,0,6,g_39775
0.39204565,-3.156129383,0.001598779,0.003350231,1,0,4,g_39777
0.326350315,-11.31647802,1.09E-29,4.90E-28,1,0,6,g_39778
0.780715034,-3.361976079,0.000773868,0.001749222,1,0,4,g_39780
0.734221029,-6.089230013,1.13E-09,8.34E-09,1,0,6,g_39781
0.860738592,-4.308150023,1.65E-05,5.49E-05,1,0,4,g_39782
0.581715142,9.711754681,2.69E-22,7.43E-21,1,0,2,g_39783
0.916136781,-2.210891444,0.027043355,0.041723624,1,0,4,g_39787
0.524147526,3.574002716,0.000351565,0.000864371,1,0,1,g_39790
0.477725612,-3.903581478,9.48E-05,0.000266442,1,0,4,g_39794
0.390513752,-3.635721677,0.000277203,0.000699012,1,0,4,g_39798
0.559525631,-2.371459652,0.017717981,0.028664663,1,0,4,g_39800
0.670986707,3.605293022,0.000311801,0.000776574,1,0,1,g_39803
0.998329063,2.238631571,0.025179898,0.039168336,1,0,1,g_39804
0.619166453,3.782933085,0.000154991,0.000413987,1,0,1,g_39805
0.736037127,8.013609427,1.11E-15,1.75E-14,1,0,2,g_39807
0.640575905,-6.091171067,1.12E-09,8.25E-09,1,0,6,g_39809
0.798507528,-2.349790285,0.018783991,0.030145386,1,0,4,g_39810
0.635223826,-8.272812124,1.31E-16,2.25E-15,1,0,6,g_39813
0.576618901,-6.369572211,1.90E-10,1.57E-09,1,0,6,g_39816
0.387165504,-6.446823961,1.14E-10,9.78E-10,1,0,6,g_39821
0.752669797,3.615589908,0.000299664,0.000749046,1,0,1,g_39824
0.534800899,3.127294796,0.001764229,0.00365598,1,0,1,g_39828
0.466922224,-2.164454093,0.030429516,0.046351869,1,0,4,g_39831
0.467988021,-2.46382335,0.013746384,0.022824068,1,0,4,g_39832
0.522490531,-6.059899861,1.36E-09,9.89E-09,1,0,6,g_39833
0.443546081,3.121076871,0.00180191,0.00372595,1,0,1,g_39841
0.394710846,-10.77630755,4.45E-27,1.72E-25,1,0,6,g_39847
0.660798641,2.367901421,0.017889302,0.028904549,1,0,1,g_39861
0.596844961,-6.331537447,2.43E-10,1.98E-09,1,0,6,g_39864
0.603345932,-8.825365669,1.09E-18,2.29E-17,1,0,6,g_39866
0.719519284,-4.861302419,1.17E-06,4.99E-06,1,0,4,g_39867
0.351941385,-4.269982187,1.95E-05,6.41E-05,1,0,4,g_39875
0.641049695,4.043661969,5.26E-05,0.000157077,1,0,1,g_39876
0.537157852,-3.219891558,0.001282391,0.00274882,1,0,4,g_39877
0.682936808,-6.796474363,1.07E-11,1.05E-10,1,0,6,g_39878
0.652227597,3.891099528,9.98E-05,0.000278995,1,0,1,g_39879
0.517349245,3.35434731,0.000795524,0.00179274,1,0,1,g_39881
0.487652272,3.301491313,0.000961723,0.002123656,1,0,1,g_39882
0.664137414,-4.13725995,3.51E-05,0.000109141,1,0,4,g_39885
0.625574203,-2.840327485,0.004506724,0.008432956,1,0,4,g_39886
0.877595109,-2.625952054,0.008640699,0.015058942,1,0,4,g_39887
0.516451649,5.076741071,3.84E-07,1.81E-06,1,0,2,g_39888
0.696304882,5.341740237,9.21E-08,4.90E-07,1,0,2,g_39891
0.676014464,-4.052609285,5.06E-05,0.000151795,1,0,4,g_39902
0.438887738,-4.391199682,1.13E-05,3.90E-05,1,0,4,g_39904
0.710516341,7.818702275,5.34E-15,7.77E-14,1,0,2,g_39905
0.480726991,-4.447095595,8.70E-06,3.09E-05,1,0,4,g_39909
0.701322906,-3.913512557,9.10E-05,0.000256773,1,0,4,g_39911
0.556329023,-9.810954427,1.01E-22,2.88E-21,1,0,6,g_39912
0.396678486,-12.16616968,4.71E-34,2.75E-32,1,0,3,g_39913
1.169894022,3.438414386,0.000585132,0.001361131,1,0,1,g_39914
0.648320949,-2.386574807,0.017006147,0.027623164,1,0,4,g_39931
0.420654926,-3.197851968,0.001384553,0.002944817,1,0,4,g_39934
0.606015559,-5.264864796,1.40E-07,7.20E-07,1,0,4,g_39936
0.857613098,-7.173297651,7.32E-13,8.38E-12,1,0,6,g_39937
0.398322691,-2.939341489,0.003289105,0.006374799,1,0,4,g_39938
0.772096189,5.776379244,7.63E-09,4.90E-08,1,0,2,g_39940
0.975570244,-3.502836092,0.000460333,0.00109856,1,0,4,g_39942
0.512291974,-8.921642016,4.59E-19,9.93E-18,1,0,6,g_39943
0.535933031,-7.250784723,4.14E-13,4.89E-12,1,0,6,g_39945
0.999797011,-4.603341746,4.16E-06,1.58E-05,1,0,4,g_39948
0.374673071,-9.016099212,1.95E-19,4.32E-18,1,0,6,g_39949
1.385906693,-5.415150127,6.12E-08,3.36E-07,1,0,4,g_39950
0.609920809,-3.819616975,0.000133659,0.000363232,1,0,4,g_39951
0.5051904,-3.587029089,0.000334467,0.000826715,1,0,4,g_39952
0.426716829,-7.78438952,7.01E-15,1.01E-13,1,0,6,g_39955
0.816790485,6.562957279,5.28E-11,4.73E-10,1,0,2,g_39956
0.75220581,-5.440190881,5.32E-08,2.95E-07,1,0,4,g_39959
0.390892474,2.69463969,0.007046478,0.01255774,1,0,1,g_39964
0.791447451,-2.896233688,0.00377671,0.007206973,1,0,4,g_39966
0.610155109,-3.659621758,0.000252588,0.000642577,1,0,4,g_39973
1.03600167,3.710047942,0.00020722,0.000537141,1,0,1,g_39975
0.527139563,-2.220303197,0.026398193,0.040843563,1,0,4,g_39980
0.615224102,-6.033137932,1.61E-09,1.15E-08,1,0,6,g_39981
0.584152046,2.26783833,0.023339062,0.036632146,1,0,1,g_39984
0.701987265,2.665402553,0.007689621,0.013576765,1,0,1,g_39989
0.40036644,-5.155469564,2.53E-07,1.24E-06,1,0,4,g_39990
0.792240285,5.839807578,5.23E-09,3.44E-08,1,0,2,g_39991
0.616656578,-3.943309261,8.04E-05,0.000229866,1,0,4,g_39994
0.501151725,-7.580487959,3.44E-14,4.57E-13,1,0,6,g_40000
0.954775792,-3.134720445,0.00172018,0.003576041,1,0,4,g_40002
0.511537675,-2.570167794,0.010164927,0.017436737,1,0,4,g_40003
0.690837625,-3.559884051,0.000371019,0.000906947,1,0,4,g_40004
0.299356011,-11.89055621,1.33E-32,7.05E-31,1,0,3,g_40005
0.849389993,2.969652711,0.002981366,0.00584299,1,0,1,g_40009
0.477451975,-3.112509657,0.001855039,0.00382349,1,0,4,g_40018
0.543116617,-3.978228957,6.94E-05,0.000201462,1,0,4,g_40020
2.05535361,2.133771018,0.032861529,0.049605989,1,0,1,g_40021
0.404813415,-4.020140309,5.82E-05,0.000171703,1,0,4,g_40022
0.396213935,-3.109028006,0.001877039,0.003864072,1,0,4,g_40030
0.543657545,-4.448117257,8.66E-06,3.08E-05,1,0,4,g_40031
0.660030488,2.815809112,0.004865457,0.009029514,1,0,1,g_40033
0.574238591,-2.682100633,0.007316145,0.012983556,1,0,4,g_40035
0.583196043,4.661140907,3.14E-06,1.23E-05,1,0,1,g_40038
0.388650557,-4.5465765,5.45E-06,2.02E-05,1,0,4,g_40041
0.739005155,5.610082329,2.02E-08,1.21E-07,1,0,2,g_40044
0.416996694,-3.596200407,0.000322899,0.000800776,1,0,4,g_40046
0.42127277,2.865231668,0.004167043,0.007863197,1,0,1,g_40049
0.893940506,-3.457155498,0.00054591,0.001279493,1,0,4,g_40050
0.578527353,-3.817217645,0.000134965,0.000366384,1,0,4,g_40051
0.581384962,4.46627883,7.96E-06,2.85E-05,1,0,1,g_40054
1.186150841,2.297970832,0.021563449,0.034107108,1,0,1,g_40055
0.568826144,2.891019032,0.003839949,0.007315255,1,0,1,g_40061
0.917510878,-3.857717845,0.000114451,0.000315726,1,0,4,g_40064
0.404949643,-4.70879912,2.49E-06,9.94E-06,1,0,4,g_40067
0.971577402,2.21895401,0.026489854,0.040962759,1,0,1,g_40073
0.514378506,-3.863241971,0.000111892,0.000309255,1,0,4,g_40077
0.39145484,-9.486983039,2.38E-21,6.16E-20,1,0,6,g_40082
0.640293137,-3.048690955,0.002298408,0.004635876,1,0,4,g_40085
0.600702306,-7.857547291,3.92E-15,5.80E-14,1,0,6,g_40086
0.550843382,-3.117842073,0.001821804,0.003762716,1,0,4,g_40087
0.597245037,5.017433448,5.24E-07,2.40E-06,1,0,2,g_40093
0.554124884,-4.483637062,7.34E-06,2.64E-05,1,0,4,g_40094
0.747132081,-9.856699302,6.41E-23,1.86E-21,1,0,6,g_40096
0.494187721,-4.164616466,3.12E-05,9.78E-05,1,0,4,g_40097
0.535383161,-2.504089849,0.012276685,0.020647833,1,0,4,g_40099
0.606771312,-3.384661281,0.000712661,0.001624647,1,0,4,g_40101
0.831342743,4.407953531,1.04E-05,3.64E-05,1,0,1,g_40105
0.529851359,-3.926078013,8.63E-05,0.000245037,1,0,4,g_40108
0.500372613,4.87281669,1.10E-06,4.73E-06,1,0,2,g_40110
0.468147484,-5.4869392,4.09E-08,2.31E-07,1,0,6,g_40113
0.970319233,-5.774150694,7.73E-09,4.96E-08,1,0,6,g_40114
0.516803547,-2.956749664,0.003109004,0.00606557,1,0,4,g_40117
0.451703051,-8.065356615,7.30E-16,1.17E-14,1,0,6,g_40118
0.550840443,-4.03304423,5.51E-05,0.0001635,1,0,4,g_40119
0.653621814,-2.96767684,0.003000596,0.005876713,1,0,4,g_40123
0.567803863,-2.629865307,0.00854187,0.014907418,1,0,4,g_40124
0.822614748,6.219409583,4.99E-10,3.87E-09,1,0,2,g_40128
0.738373268,-2.864207675,0.004180538,0.007887045,1,0,4,g_40131
0.528087601,-3.905944425,9.39E-05,0.00026408,1,0,4,g_40133
0.813750482,-5.928300077,3.06E-09,2.09E-08,1,0,6,g_40137
0.654633257,3.915125578,9.04E-05,0.00025531,1,0,1,g_40141
0.586420666,3.852030639,0.000117142,0.000322475,1,0,1,g_40145
0.944713797,8.635772715,5.83E-18,1.14E-16,1,0,2,g_40148
0.887809206,-3.990271498,6.60E-05,0.000192564,1,0,4,g_40151
0.336260357,-3.105087345,0.001902228,0.00391257,1,0,4,g_40153
0.520809471,-6.328514632,2.48E-10,2.02E-09,1,0,6,g_40155
0.717931083,-3.597034263,0.000321866,0.000798502,1,0,4,g_40156
0.551422655,5.811279544,6.20E-09,4.03E-08,1,0,2,g_40158
0.840292578,5.922647276,3.17E-09,2.16E-08,1,0,2,g_40160
0.724630661,6.428275272,1.29E-10,1.10E-09,1,0,2,g_40164
0.709312858,-8.464126157,2.58E-17,4.78E-16,1,0,6,g_40172
0.639889754,-3.211426855,0.001320776,0.002823095,1,0,4,g_40173
0.455995985,-9.104374894,8.68E-20,1.98E-18,1,0,6,g_40175
0.548309028,-3.087724713,0.002016952,0.004123336,1,0,4,g_40176
1.335077757,2.418068588,0.015603135,0.025568498,1,0,1,g_40180
0.487580092,2.482575772,0.013043632,0.021780431,1,0,1,g_40181
0.703342112,-2.809184887,0.004966711,0.009194878,1,0,4,g_40182
0.632688523,-3.009294271,0.002618554,0.005205134,1,0,4,g_40184
0.846510646,2.165990588,0.030311906,0.04619567,1,0,1,g_40186
0.728702728,2.357085931,0.018418984,0.029640627,1,0,1,g_40188
0.695635764,8.439615916,3.18E-17,5.84E-16,1,0,2,g_40191
0.569653049,-4.03539863,5.45E-05,0.000162052,1,0,4,g_40192
0.652675601,-2.176341659,0.029529723,0.045126983,1,0,4,g_40194
1.106438263,-2.56474092,0.010325287,0.017678847,1,0,4,g_40196
0.98932407,-5.332762713,9.67E-08,5.13E-07,1,0,4,g_40199
0.563255526,4.130854642,3.61E-05,0.00011187,1,0,1,g_40201
0.482844328,-3.370495677,0.000750331,0.001701385,1,0,4,g_40202
0.585724136,5.464559646,4.64E-08,2.60E-07,1,0,2,g_40203
0.475522974,-10.34229117,4.54E-25,1.52E-23,1,0,6,g_40207
0.679633833,-2.705425731,0.00682169,0.012201266,1,0,4,g_40209
1.434687584,-5.18120629,2.20E-07,1.09E-06,1,0,4,g_40210
0.431248961,-3.083809148,0.002043687,0.0041715,1,0,4,g_40211
0.600330273,-2.333252032,0.019634921,0.031361435,1,0,4,g_40213
0.59843857,-3.12151798,0.001799213,0.003721209,1,0,4,g_40214
0.623943339,4.196162858,2.71E-05,8.63E-05,1,0,1,g_40220
0.56517744,-7.891274484,2.99E-15,4.49E-14,1,0,6,g_40221
0.574965303,-3.2247002,0.001261047,0.002706853,1,0,4,g_40227
0.442023793,5.125797309,2.96E-07,1.43E-06,1,0,2,g_40230
0.753303411,-3.050079064,0.002287811,0.004617034,1,0,4,g_40232
0.597570309,3.598729165,0.000319776,0.000793995,1,0,1,g_40233
1.092325376,2.929521782,0.00339484,0.00655598,1,0,1,g_40235
0.295317556,-10.83295453,2.40E-27,9.45E-26,1,0,6,g_40236
0.676431017,-2.679111312,0.007381785,0.013088942,1,0,4,g_40237
0.427265568,-3.679280883,0.000233893,0.000599382,1,0,4,g_40240
0.626390508,5.965792908,2.43E-09,1.69E-08,1,0,2,g_40241
0.612674383,4.039315112,5.36E-05,0.000159688,1,0,1,g_40242
0.448234121,-12.39901178,2.65E-35,1.65E-33,1,0,3,g_40249
0.430575709,-6.625289625,3.47E-11,3.19E-10,1,0,6,g_40251
0.585327806,4.858650267,1.18E-06,5.05E-06,1,0,2,g_40256
0.581249448,4.146615738,3.37E-05,0.000105133,1,0,1,g_40258
0.661435537,3.132664555,0.001732273,0.003598134,1,0,1,g_40260
1.250614242,2.262533452,0.023664464,0.037084877,1,0,1,g_40265
0.372795082,-12.2477158,1.73E-34,1.03E-32,1,0,3,g_40266
0.394627336,-3.311666665,0.00092742,0.002056383,1,0,4,g_40268
0.544405691,-3.133348246,0.001728243,0.003590168,1,0,4,g_40272
0.370637036,-3.267752341,0.001084052,0.002363705,1,0,4,g_40273
0.791915714,-2.43117436,0.01504997,0.024745801,1,0,4,g_40276
0.701297828,3.39269124,0.000692096,0.001582143,1,0,1,g_40277
0.482840884,-5.34697733,8.94E-08,4.77E-07,1,0,4,g_40280
0.665313118,3.565313197,0.000363422,0.00089027,1,0,1,g_40281
0.63147553,4.762747372,1.91E-06,7.81E-06,1,0,1,g_40283
0.591763686,3.808533613,0.000139793,0.00037793,1,0,1,g_40284
0.586613222,10.66732382,1.45E-26,5.38E-25,1,0,7,g_40286
0.742526564,2.600287245,0.009314576,0.016114295,1,0,1,g_40287
0.425437577,-7.191006113,6.43E-13,7.41E-12,1,0,6,g_40289
0.913191244,2.533335559,0.011298274,0.0191692,1,0,1,g_40292
0.48996162,-3.952665228,7.73E-05,0.000221978,1,0,4,g_40293
0.549127639,-3.492333136,0.000478821,0.001137859,1,0,4,g_40295
0.587238919,4.135397588,3.54E-05,0.00010995,1,0,1,g_40296
0.576265391,-4.062886041,4.85E-05,0.000145848,1,0,4,g_40297
0.56407587,4.068350393,4.73E-05,0.000142805,1,0,1,g_40298
0.350462829,-3.808885539,0.000139595,0.000377466,1,0,4,g_40299
0.594276558,-9.60239761,7.81E-22,2.09E-20,1,0,6,g_40300
1.055485971,-2.593247063,0.009507444,0.01641092,1,0,4,g_40302
0.758489277,-2.734438536,0.006248676,0.011274665,1,0,4,g_40303
0.725131156,-4.625772555,3.73E-06,1.43E-05,1,0,4,g_40304
0.619296395,-3.775284276,0.000159825,0.00042554,1,0,4,g_40309
0.366741842,-4.442720152,8.88E-06,3.15E-05,1,0,4,g_40310
0.669468863,-3.382661745,0.00071787,0.001635035,1,0,4,g_40313
0.637798524,3.100623444,0.001931137,0.003966118,1,0,1,g_40315
0.430302983,-7.77629974,7.47E-15,1.07E-13,1,0,6,g_40320
1.251854785,-3.876812043,0.000105834,0.000294117,1,0,4,g_40321
0.553217407,-3.854825706,0.000115812,0.000319163,1,0,4,g_40322
0.572761719,-4.618266967,3.87E-06,1.48E-05,1,0,4,g_40323
0.622801403,-3.751030041,0.00017611,0.000464594,1,0,4,g_40326
0.560493203,4.523660828,6.08E-06,2.23E-05,1,0,1,g_40328
0.448727414,-3.295421841,0.00098274,0.002165128,1,0,4,g_40329
0.493146126,-2.396701553,0.016543392,0.026962769,1,0,4,g_40330
0.883380931,-3.892552562,9.92E-05,0.000277484,1,0,4,g_40336
0.525444802,-6.402155092,1.53E-10,1.29E-09,1,0,6,g_40337
0.643837132,-3.017814232,0.002546049,0.005079558,1,0,4,g_40339
0.530747175,-4.252329811,2.12E-05,6.89E-05,1,0,4,g_40344
0.614147759,5.03025046,4.90E-07,2.26E-06,1,0,2,g_40347
0.527612361,-3.114625052,0.001841789,0.003799584,1,0,4,g_40350
0.619615842,-8.220857656,2.02E-16,3.41E-15,1,0,6,g_40354
0.397137783,-13.05133702,6.24E-39,4.91E-37,1,0,3,g_40360
0.437960783,-2.364991433,0.018030488,0.029106254,1,0,4,g_40362
0.541291856,-4.615657363,3.92E-06,1.50E-05,1,0,4,g_40364
0.583932791,-3.459048319,0.000542088,0.001271236,1,0,4,g_40365
0.749479785,-4.224810668,2.39E-05,7.70E-05,1,0,4,g_40366
0.652389144,-4.61315751,3.97E-06,1.51E-05,1,0,4,g_40369
0.491663691,-3.521963813,0.000428363,0.001031588,1,0,4,g_40371
0.458535268,-2.416835051,0.01565611,0.025649561,1,0,4,g_40373
0.43780274,-5.083628034,3.70E-07,1.75E-06,1,0,4,g_40375
0.613030026,-2.88909372,0.003863539,0.007354864,1,0,4,g_40378
0.478772635,-3.09741459,0.001952166,0.004004688,1,0,4,g_40379
0.836023136,-3.13860546,0.001697538,0.003534233,1,0,4,g_40380
0.459037558,-3.62074161,0.00029376,0.000736053,1,0,4,g_40382
0.61903556,-5.572843166,2.51E-08,1.47E-07,1,0,6,g_40383
0.504441827,-3.714449197,0.000203647,0.000528797,1,0,4,g_40384
0.426830664,-3.011065164,0.00260333,0.00517879,1,0,4,g_40387
0.486255631,2.509399785,0.012093653,0.020371657,1,0,1,g_40390
0.441314835,4.070540158,4.69E-05,0.000141539,1,0,1,g_40394
1.694587028,-4.241854477,2.22E-05,7.19E-05,1,0,4,g_40397
0.402429939,-10.76918925,4.81E-27,1.85E-25,1,0,6,g_40399
0.638053968,-2.82114964,0.004785188,0.008893706,1,0,4,g_40400
