gene_id,tSNE1,tSNE2,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_00450,32.32108686,-21.99443388,0.655213085,0.390749521,0.376811741,0.869005476,0.972716049,0.965751397,0.932610475,0.592706252,0.970054071
g_00454,39.03611579,-7.900387777,0.58087516,0.446158314,0.353902965,0.460999717,0.678989201,0.840614336,0.421791752,0.492696567,0.578131625
g_00456,-26.81552112,-1.032490467,1.149934001,0.744097702,0.646079502,0,0,0.059348679,0.024409311,0,0
g_00457,-24.46631465,-3.673808892,1.096854663,0.68502326,0.655741416,0,0.042779422,0.024548878,0.026495267,0.024229038,0
g_00459,13.88593587,-7.468766364,0.487230176,0.550759336,0.510558146,0.20506761,0.394525049,0.26489783,0.080352261,0.113120755,0.063385156
g_00460,-38.50823793,-26.69211073,0.757962141,0.46708975,0.440633627,0,0,0,0.438177515,0.311631182,0.074127164
g_00462,-2.954014305,-24.48875072,0.637487428,0.43741203,0.367657213,0.184444977,0.195769898,0.158466831,0.139984186,0.147498861,0.137042523
g_00467,-0.381358881,42.97785682,2.213542183,1.708122333,1.670267085,0.277943458,0.161399749,0.471143497,0.21549348,0.277884371,0.311468828
g_00469,10.93341578,14.20038385,0.832762901,0.817998456,0.814803097,0.427106666,0.329917908,0.346011273,0.472893442,0.482029747,0.388439052
g_00470,-38.52416228,-21.44028835,0.941469045,0.444565793,0.662182766,0,0.025311191,0,0.325992592,0.30587672,0
g_00471,43.66704664,-16.08586219,0.581563409,0.601396861,0.461990019,0.682157536,0.554569349,0.934154263,0.723079175,0.436307388,0.448670771
g_00472,-16.8422569,-20.33965339,0.800480488,0.687703892,0.425740885,0,0,0,0.128659961,0.096874226,0.012262986
g_00477,-46.37220451,-6.903608955,1.052663321,0.668731537,0.675445438,0.042314385,0,0,0.539274248,0.582170673,0.15151694
g_00479,11.83664968,-20.8417102,0.333538154,0.330106818,0.189138131,1.273138673,1.238146456,1.343410544,1.317547116,1.312844434,1.422699811
g_00481,-27.05941394,-43.06197902,2.203413759,0.891256888,0.974280898,0.624370803,0.581000087,0.179023538,1.425277921,1.082876527,0.826596097
g_00483,-31.77423744,2.504723747,1.416488561,0.714929393,0.724724518,0,0,0,0,0.026057854,0.025802971
g_00484,-2.613393807,19.18114828,1.116346026,1.203402886,1.211600884,0.268690041,0.235148778,0.142947308,0.257731599,0.208868722,0.417114977
g_00485,31.08387939,-27.13043268,0.967907758,0.65296673,0.701716293,0.854898404,1.029022067,0.99187318,1.079351022,0.660251722,0.820370874
g_00486,-22.44770932,-28.27276714,0.825650478,0.635561852,0.379850628,0.021840253,0,0,0.095097137,0.181163327,0.014769536
g_00487,41.64385761,14.25968687,0.382887102,0.252781209,0.118906597,0.413931798,0.326411037,0.381107857,0.341655672,0.281764912,0.38325401
g_00490,-29.72942939,11.5066812,1.46026814,0.968441152,0.81493985,0.028127786,0,0.045270156,0,0,0
g_00491,5.81222145,13.48492972,0.787171321,1.006592247,0.835801889,0.38063863,0.344407601,0.312842257,0.196128357,0.405498157,0.359887064
g_00494,-38.44513486,-31.9414496,0.655409688,0.315508951,0.330848865,0,0,0.103418499,0.3658682,0.435489048,0.080351539
g_00495,5.627582104,-45.93281102,0.95584552,1.062121614,0.792496328,2.254899663,2.25753052,2.318387705,2.247696108,2.201131052,2.219263509
g_00498,6.496016076,7.704884514,0.771873242,0.841570184,0.931007425,0.361043188,0.300905335,0.268123082,0.26339128,0.166894652,0.218994764
g_00503,24.7707107,-30.72200956,0.97567173,0.748929494,0.796679079,1.229168524,1.315264074,0.951533247,1.142863927,1.065113803,1.209119278
g_00504,-30.34592173,-15.56832051,0.852390198,0.697148145,0.658913696,0.049203675,0.036961275,0,0.272330203,0.203051935,0.024291054
g_00505,-8.407176595,-32.90848706,0.87123465,0.3393932,0.345903776,0.020543996,0.074275063,0.036217558,0.11468136,0.023586182,0
g_00510,-28.28095255,28.46621505,2.097065404,1.42573057,1.366160134,0.015443169,0.027980813,0.104726727,0,0.01235375,0.050764379
g_00511,-45.89173324,9.499881306,1.433987295,1.174587476,1.159034886,0.110539545,0,0.097029167,0.772399315,0.797146725,0.231864201
g_00512,-23.22919912,-1.05410071,1.043936974,0.764174189,0.774467183,0,0,0,0,0,0
g_00513,9.664986066,-12.45073315,0.443416959,0.482794289,0.628880375,0.244058062,0.059775402,0.092914245,0.070262902,0.121218971,0.147003187
g_00516,1.632478041,9.681279646,0.55714554,1.021049599,0.981043159,0.308932607,0.163785523,0.152064717,0.316933327,0.34048893,0.270856476
g_00517,-31.20661474,7.291223921,1.35289331,0.892933261,0.692158991,0,0.026975097,0.156190119,0.058737208,0.119434389,0.051136308
g_00518,-17.46430537,-28.32451255,1.065008184,0.509582196,0.40749067,0,0.046183672,0.036356178,0,0.028563526,0
g_00519,-20.32714453,-13.88152253,0.95135967,0.60603293,0.518736426,0,0,0,0,0.027242754,0
g_00520,-4.289933027,6.683560737,0.856666128,0.873695491,0.860251858,0.064065075,0.113205427,0.152071449,0.177562182,0.120136785,0.318060203
g_00523,-16.86865305,-28.36678641,1.048635057,0.490573645,0.45867531,0.095662667,0.024565295,0.041156523,0,0,0
g_00524,-7.575828207,36.65368678,1.100664043,1.638518718,1.665050058,0.895137509,0.620807494,0.704201325,0.707907602,0.636098763,0.545198839
g_00527,-24.91176978,-28.7396417,0.727152821,0.643294426,0.390562266,0,0,0.036352583,0.218343785,0.137411402,0.033077791
g_00533,17.42261584,33.72890512,1.483477718,1.493839686,1.637575229,0.087298955,0.091216605,0.3490159,0.159269341,0.098991368,0.078553962
g_00534,12.50749216,43.64144606,1.82213894,1.891659974,1.908458038,0.260187821,0.204291495,0.517761828,0.236625673,0.128862398,0.065979097
g_00535,-39.92329951,-12.50093883,0.866101764,0.650454886,0.824189834,0.021369597,0.016304868,0.010869594,0.299667215,0.442525861,0.070550217
g_00536,-0.598969013,7.496849441,0.744425364,0.966743272,0.931885801,0.095452161,0.281154316,0.086772215,0.197304823,0.24153652,0.195871436
g_00537,-22.87412773,-5.370504448,0.998257289,0.622318904,0.698032655,0.043213295,0,0,0.004640742,0.034931916,0
g_00539,-30.03594759,-28.99825229,0.733543679,0.527228541,0.455443925,0.030775752,0.02791362,0.039560446,0.176155819,0.242972527,0
g_00541,40.85687423,17.25669269,0.275553893,0.168746675,0.207136515,0.316433556,0.51654952,0.376150117,0.32515942,0.388549658,0.427100006
g_00542,0.308372977,26.66236435,1.207656499,1.392876507,1.245960476,0.532029228,0.578443905,0.542541985,0.314791326,0.538962238,0.414010151
g_00543,-6.042479584,-12.01818659,0.566057716,0.617749744,0.729003358,0.053030015,0.106385725,0.019318637,0,0,0.010900937
g_00546,-33.58744132,16.87240676,1.595914233,1.134288218,0.972563875,0.214808362,0.051119708,0.345204097,0.140308762,0.152277028,0
g_00547,-30.07451488,-19.85455886,0.794295813,0.603339815,0.541532567,0,0.023119887,0.041044715,0.249587458,0.2517258,0.034753153
g_00549,-10.53917978,-31.29487971,0.915107076,0.381259701,0.39659265,0,0,0,0,0,0
g_00550,4.834384016,-38.33485626,0.560532491,0.735365803,0.625466485,1.988545313,2.059314905,2.079962241,1.906277012,1.913772709,2.117536085
g_00551,-11.95228899,-0.974760212,0.702470948,0.840511895,0.878119542,0,0.08469136,0.037315719,0,0,0
g_00552,3.487951032,32.63284699,1.239260153,1.609648741,1.524565574,0.506417894,0.609741319,0.239952307,0.246389501,0.652873825,0.296402121
g_00557,-30.09843036,6.476584516,1.3013074,0.870805237,0.78126129,0.018169786,0.139650864,0.154776257,0.089336272,0.021094571,0.106066066
g_00558,28.45056233,-16.47941305,0.767145621,0.400875106,0.252482631,0.909826042,0.843616184,0.781421234,0.66478775,0.707058088,1.009810676
g_00559,3.509169733,21.31989808,0.912832722,1.272224755,1.093636293,0.446363321,0.485028415,0.257793492,0.272177068,0.360242656,0.215848448
g_00563,-13.3421069,-43.69173029,1.158325817,0.136796958,0.124866312,0,0.193288263,0.021245133,0.35047732,0.252322334,0.094543097
g_00564,-25.35180367,19.49901772,1.466582211,1.277037104,1.136942223,0.035679836,0.056976847,0.093975408,0.008269642,0.046623912,0.027595027
g_00565,18.33709881,-25.5382543,0.622911443,0.342745321,0.394331007,1.328729671,0.61918206,1.642322872,1.205295275,1.362743444,1.574310366
g_00569,2.663625266,19.61875039,0.778516339,1.225498314,1.063180184,0.403816379,0.403396802,0.273031614,0.202156612,0.383197942,0.401505483
g_00570,13.88825994,30.61880898,1.420559477,1.318880397,1.444184841,0.013478495,0.113583741,0.336177851,0.205944524,0.116662857,0.189144031
g_00574,-7.611223111,17.7297971,0.982505598,1.255720153,1.218574443,0.079055644,0.174350597,0.095677301,0.234332239,0.325538855,0.30723731
g_00575,20.49323542,-39.96917091,1.248224226,1.139069065,1.259953206,1.643970254,1.702010757,1.54003686,1.870749752,1.236654233,1.421454135
g_00581,-28.92865089,1.377823252,1.205673062,0.774916989,0.697241726,0,0.073136703,0.066028714,0.140965037,0,0.059022769
g_00583,-23.73768414,-26.69531842,0.729001412,0.490441978,0.499908159,0.025552851,0,0,0.086233084,0.181242017,0.023352068
g_00587,-16.43464144,23.37499504,1.310905629,1.28897183,1.311242873,0.029781766,0.092560298,0.038728225,0.061072305,0.021148763,0
g_00588,-20.84896118,-10.33851068,1.000049637,0.665541687,0.594080033,0.092886192,0,0.094206908,0,0.064567298,0.11572531
g_00591,-5.636035754,47.93954892,2.168622171,2.192182589,2.277266775,0.709095105,0.485496557,1.148683954,0.838267187,0.492685114,0.435339093
g_00592,3.407602697,13.01933418,0.740995745,1.080260537,0.924070775,0.437023859,0.418892325,0.200023238,0.167044559,0.364443675,0.25344172
g_00598,-39.24933695,-14.14494406,0.989269833,0.59418552,0.680991446,0,0.023727248,0.024845515,0.341352209,0.402607992,0.030616721
g_00602,-6.965605896,15.6386349,0.832760667,1.286197545,1.129562034,0.319673916,0.094229981,0.24413357,0.085169587,0.188379717,0.138124522
g_00603,47.45177525,8.941721575,0.568215926,0.341439075,0.216678041,0.623541824,0.617548737,0.403520129,0.218595368,0.173175484,0.27300104
g_00604,-14.90567928,-4.531789641,0.796886968,0.749312246,0.796532636,0,0,0.023950063,0.024252038,0,0
g_00606,-30.21693948,-25.05232204,0.669743154,0.587811167,0.548701605,0,0,0.043874875,0.2918963,0.261963837,0
g_00607,-28.12541417,-4.673560228,1.267951608,0.628785745,0.518130144,0.154863219,0.03023165,0,0.014132693,0,0
g_00608,-23.895119,-8.307594427,1.079705015,0.720389543,0.602801675,0.019403785,0.025450469,0.099880826,0.038579631,0.050839718,0.017085117
g_00609,-21.48914267,26.6405174,1.4692892,1.2684497,1.172975016,0.318611286,0.227827081,0.408273724,0.259924132,0.220341916,0.300113319
g_00610,-42.83029126,-0.27777425,1.090763107,0.951996088,1.011477824,0.120618345,0.034060656,0.014634768,0.401972846,0.645759257,0.033225061
g_00611,-9.744955156,-31.22285244,0.857377793,0.36302651,0.374675591,0,0.044709839,0.04217253,0,0,0
g_00612,2.741140053,-30.23366005,0.399987823,0.334985838,0.318755566,1.726602875,1.66782986,1.776433698,1.820640919,1.768267476,1.892565501
g_00619,7.554227947,-37.3015761,0.742431235,0.719889709,0.675112647,1.904016299,1.927764504,1.895496635,1.769276924,1.924363242,2.115817589
g_00623,25.6931246,-38.78725047,0.99996291,1.154246628,1.048293504,1.207545884,1.242264912,1.402710632,1.302196939,1.115440554,0.955019442
g_00627,1.72440484,39.92554231,2.10585578,1.619724196,1.53514076,0.097830783,0.073571728,0.115960801,0,0.098425659,0.084325995
g_00629,7.112040939,5.562184976,0.731307309,0.752512319,0.834933733,0.239569484,0.243922859,0.278216801,0.376317945,0.308622245,0.176825753
g_00630,-26.27570793,-19.8391691,0.731074398,0.578764553,0.597214344,0,0.012391317,0,0.108170462,0.202319089,0
g_00631,-16.46813996,-43.67234609,1.289801856,0.091122254,0.174840429,0.110139696,0.254922033,0.065587557,0.410435566,0.325348563,0.133351419
g_00632,-32.33306291,-19.66338743,0.850499812,0.510345645,0.614383348,0,0.025683865,0,0.193982595,0.266502164,0
g_00634,-14.27788543,-41.59990391,1.146060311,0.227313263,0.243163852,0.118304747,0.319066065,0.027895293,0.273754091,0.24989707,0.068806052
g_00635,-28.18520272,13.35507594,1.39625282,0.995442571,0.934124393,0,0.046951461,0.02466091,0.044737656,0.029732697,0
g_00637,-21.50089458,-14.12742177,1.009599941,0.564174927,0.51666333,0.023033405,0,0.054341823,0,0.037792506,0
g_00638,-13.94468723,-29.36851606,0.971905768,0.445909503,0.33879543,0,0,0,0.024826238,0,0
g_00639,-9.174324467,-28.53695831,0.887784573,0.442776618,0.334973186,0,0,0,0,0.027652081,0
g_00640,-32.07572952,-19.01717302,0.923576971,0.493542671,0.536828278,0,0,0.044075821,0.239403597,0.21285452,0.05642572
g_00647,5.865602608,-48.91799817,1.386848454,1.384647373,1.408198807,2.265295449,2.364537713,2.228173268,2.202258227,2.276486368,2.455454748
g_00648,-46.74047708,4.297682196,1.240100645,1.029917429,0.991112834,0.043857602,0.025588474,0.025756724,0.731044549,0.706841824,0.165677514
g_00651,46.61212601,6.150210449,0.490660653,0.324933614,0.341104969,0.581434204,0.63286912,0.48086634,0.425716117,0.338107324,0.269908066
g_00652,-6.222010611,-21.05298611,0.708027052,0.625493952,0.440171887,0.17259184,0.166316419,0,0.011806345,0.045300285,0.02964671
g_00653,-37.71633047,-19.79552267,0.700947615,0.63431632,0.597661516,0,0.012871798,0,0.358234369,0.315232888,0.059559253
g_00662,-14.87970238,16.96723146,0.991007278,1.272030843,1.192319573,0.064331801,0.260466845,0.034792439,0.036376548,0.032417682,0
g_00663,-17.85436693,-12.18938021,0.911384715,0.691194872,0.590011001,0.095314441,0.025773095,0.034682189,0.109992397,0.058563049,0.041728147
g_00665,-21.44021776,39.81117565,1.570349285,2.116245807,2.038002576,1.127381686,1.123568506,0.778642304,1.074141554,1.224662192,1.03310584
g_00666,15.91727283,-41.18887467,1.805436756,1.412928577,1.273664876,1.842915359,1.797772421,1.670009897,1.941786958,1.933547255,2.056203666
g_00670,-12.26300166,-17.24111948,0.744269272,0.593903169,0.632975706,0.044923714,0,0,0.030818635,0,0
g_00674,-15.0638765,-40.96280211,1.224246598,0.182199164,0.342051003,0.134660238,0.13530379,0.079205855,0.248094214,0.214435048,0.242142231
g_00675,-27.88607358,38.01929147,1.868363596,2.365936402,2.243361919,1.466601063,1.344696331,1.366173386,1.467943884,1.553409242,1.400387074
g_00676,-38.49367542,-22.12962031,0.859732868,0.478639064,0.565026486,0,0,0,0.32844301,0.255556634,0.050340695
g_00679,-35.89084503,-26.86704791,0.788879423,0.391756664,0.531404825,0,0,0,0.359659074,0.198073971,0
g_00684,-17.78793598,-42.53218395,1.48469087,0.127557654,0.326132596,0.065901862,0.284946392,0.040778316,0.403362491,0.158641075,0.100274369
g_00685,-37.08935798,-14.97073912,0.969296279,0.68413852,0.602840585,0.054286637,0,0.055296129,0.221418411,0.336741234,0.067215969
g_00686,-13.90060117,-29.98610194,0.999516274,0.406626179,0.304241857,0,0.040582563,0.0462153,0,0,0
g_00693,-28.95151235,-29.60715629,0.834903691,0.531248041,0.403334526,0.036829231,0,0,0.171251541,0.234438314,0.032029364
g_00695,-12.93392659,-11.37644503,0.64218278,0.660686508,0.759329794,0.02808545,0.272916953,0,0.076364417,0.004441756,0.061313347
g_00697,16.78179333,-36.99749333,1.310961706,1.225133745,1.058536027,1.566230856,1.314748428,1.921014594,1.31422368,1.5414284,2.351519391
g_00701,-35.22869554,-14.73424446,0.93942884,0.639544059,0.730026123,0.05467739,0,0,0.240575954,0.269520649,0.021926147
g_00702,-16.6530708,-21.04983771,0.853441817,0.593397507,0.443988396,0,0.032820955,0.030745811,0.075000648,0.087485401,0.012067885
g_00704,47.68526557,1.602395143,0.299601861,0.269329381,0.257237578,0.560833208,0.553441229,0.711579481,0.427908837,0.556447,0.45541212
g_00705,-28.7192103,15.70768468,1.431824306,1.087757041,0.950667878,0.095206675,0.025201786,0.17298598,0.021459718,0.114137071,0.089589692
g_00706,-28.07524437,1.712945789,1.225379461,0.726738535,0.738529499,0,0,0.018918839,0.024527125,0,0
g_00707,-9.289769187,-24.76718929,0.868373022,0.534089976,0.405407837,0,0.030552769,0,0,0,0
g_00708,-23.01950261,-22.15115664,0.818835985,0.499148829,0.48509707,0,0.033768641,0,0.136380289,0.166212764,0
g_00711,9.867189602,11.21250773,0.815774796,0.716501661,0.873271763,0.317926552,0.266604428,0.397191335,0.36735182,0.345210178,0.29742892
g_00712,19.29918453,-36.65406648,1.474431711,1.034854608,0.671461566,1.476117861,1.323148352,1.341249589,1.604171417,1.608357674,1.363295657
g_00714,-19.04502022,-31.13786856,1.374877552,0.439741212,0.290770284,0,0,0,0,0.034439138,0.026337931
g_00716,-17.61269776,-24.93011394,0.999686674,0.549524593,0.367379592,0,0,0.12489107,0.022667518,0.020473157,0.042387264
g_00717,-13.74206346,-18.2874036,0.784069908,0.494294604,0.595703179,0.027945793,0,0,0.043361492,0.051105423,0.023729304
g_00718,-23.17932569,-26.47985746,0.692165256,0.432319447,0.595785031,0.076186983,0,0,0.111385524,0.196401705,0.013783629
g_00722,-4.822502335,-17.52690795,0.658232496,0.715206016,0.574663025,0,0,0.021150831,0,0,0
g_00725,-33.17151379,16.64105031,1.604547809,1.1068991,0.986449207,0.030199647,0.17254689,0.295968664,0.056421144,0.164789311,0.159361727
g_00727,44.68143551,-16.2061685,0.603863558,0.744630897,0.480948284,0.791618658,0.794154355,0.744955969,0.614213085,0.710856898,0.596806716
g_00728,8.1943005,32.88245639,1.186255138,1.827967683,1.72953129,0.409399475,0.387883111,0.30023886,0.265495643,0.465544938,0.359133026
g_00730,-9.500824211,-30.23633175,0.926774725,0.412155006,0.389803055,0,0.016261782,0.032209655,0,0.027507801,0.053915479
g_00732,-10.74957446,37.50591539,1.25553175,1.721050182,1.614234105,0.806498995,0.91822992,0.685175802,0.567255693,0.791846097,0.642688732
g_00735,11.09251167,1.779433505,0.660696658,0.618750249,0.691368509,0.28803359,0.422121317,0.262829686,0.416358873,0.369955013,0.231173333
g_00737,7.604995434,-39.69462927,0.792442611,0.834188424,0.803457867,1.964672721,2.048706413,1.969505423,1.938141324,1.893633346,2.145310564
g_00738,-18.03591842,-6.95193606,0.850898347,0.647174576,0.684042611,0.006297854,0,0,0,0,0
g_00739,-26.21301046,-21.71710223,0.716596919,0.466226526,0.654691516,0,0,0.016495985,0.135382657,0.123424647,0
g_00741,-8.50004493,-3.927987787,0.602486802,0.851019237,0.871484667,0,0,0.026709316,0,0,0
g_00743,-30.60946261,5.260598784,1.288733411,0.845331752,0.641335372,0.017481183,0,0.054769281,0.145490706,0.057357196,0.112581209
g_00744,-21.16089768,-16.01653413,1.008619459,0.586195701,0.569866806,0.029311525,0,0.134260323,0.074022433,0,0
g_00747,-8.529577603,-30.84710368,0.827152072,0.324810903,0.387427381,0,0.051739292,0.075217649,0,0.098387572,0.073147345
g_00748,-32.72970671,36.28039891,2.425379037,2.812863054,2.726025433,1.983154269,2.189149032,1.743103125,1.954303461,2.232017139,2.057031475
g_00754,-0.367001989,-52.88155587,1.762167438,1.921941246,2.005888877,2.891394459,3.112531777,2.642355398,3.019079788,3.068842581,2.828251457
g_00756,-34.13443868,-24.10695067,0.817462171,0.52023153,0.521202307,0.037805245,0,0,0.074216495,0.307284616,0
g_00759,-34.3082851,4.124955666,1.59475355,0.769779601,0.603727517,0,0,0,0.018740848,0,0
g_00760,-19.30802825,-18.94101654,1.081347776,0.513907261,0.475426665,0,0.025147688,0,0,0,0
g_00761,38.51519121,-19.49710932,0.694562382,0.587788615,0.460867486,0.782068313,0.874470105,0.658276188,0.830398166,0.520122191,0.614098519
