"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","G3A","G2A","R3A","D2A","Y1A","Y2A","B2A","R1A","D3A","B1A","Y3A","B3A","D1A","G1A","R2A","mean"
"B3A_k97_2577_1",22.4230577909486,-1.11601292455512,0.559431613307957,-1.99490500359116,0.0460532417060395,1,"Green_vs_Dark",2.04061352,1.20614339,0.769843072,0.984637775,1.470799659,0.516518132,0.161599851,0.618123768,0.774557361,0.989235842,0.694192315,0.712977949,1.534952243,1.829979781,1.157615059,1.03078598113333
"B3A_k97_26215_1",534.641336414112,1.00319661233585,0.311429098199994,3.2212680771776,0.00127624709594397,0.85162870169999,"Red_vs_Dark",3.462328877,3.797877347,3.895818198,4.362042256,4.070155791,3.646493744,4.573520348,3.839707131,3.709980478,5.36143178,3.921903732,7.973345559,4.495185373,4.190419359,3.959676887,4.350659124
"B3A_k97_27369_13",279.487934335535,1.15310885828471,0.382752994179309,3.01267103280847,0.00258959466481541,0.916231385296865,"Red_vs_Dark",4.655407768,6.427704005,5.970919612,6.802638922,5.795773481,6.493800805,7.277643641,5.716564217,5.377666898,7.842691733,5.526838818,15.43012805,6.318596021,6.360139519,5.430536843,6.76180335553333
"B3A_k97_27369_6",27.5834669206947,3.41628063064141,1.03213203710549,3.30992596666413,0.000933206505708931,0.803527644919724,"Red_vs_Dark",0.981078841,0.459075853,0.390684742,0.204418674,0.197579262,0.294891558,0.645826355,0.1008287,0.294807884,0.658905907,0.113237044,12.03073035,0.219084496,0.4542503,0.220302629,1.15104683966667
"B3A_k97_2811_4",130.647659866193,1.49632458853094,0.474502285212748,3.15346129020232,0.00161346625480592,0.904807961552583,"Red_vs_Dark",1.584667103,2.198367009,2.004497054,2.253013366,2.102541577,1.942627943,3.190834795,1.839376388,1.568600442,3.183908442,2.02270052,7.04757029,1.37385466,2.313370667,1.25590313,2.39212222573333
"B3A_k97_28246_11",64.5349740842206,1.0035383363225,0.395658133106444,2.53637737317159,0.0112005962424226,0.941184664600334,"Red_vs_Dark",4.863238472,4.315313018,4.447091169,4.053239024,4.062723567,3.753723786,5.420328337,4.590856735,3.030993561,6.08311346,4.823190357,9.964361957,2.574242823,4.536824874,3.721049099,4.68268601593333
"B3A_k97_28340_1",182.642707511423,1.03208862313319,0.456066098698667,2.26302421091622,0.023634196865007,0.941184664600334,"Red_vs_Dark",1.688767877,2.858551298,3.011631908,2.60080447,2.927822625,2.236417503,2.5962337,2.022353984,2.324037526,2.620634866,2.00004028,7.09479496,1.672438013,2.447743656,1.912563591,2.66765575046667
"B3A_k97_28693_4",31.2036730729539,3.82653233964279,0.986273263133454,3.87978918488133,0.000104547037650329,0.528120701037271,"Red_vs_Dark",0.397506082,0.818421434,0,0.579773654,0.640429331,0.716891545,0.448578897,0.735354138,0.079632015,0.533940993,1.101132638,9.675739059,0.177533988,0.220859629,0.267781644,1.09290500313333
"B3A_k97_29690_2",73.819695968993,1.06185315378005,0.38807959893103,2.7361736012533,0.00621582246720519,0.941184664600334,"Red_vs_Dark",1.192518246,1.438437673,2.057830841,2.539960768,1.387596883,1.805504633,2.093368185,2.015415044,1.698816315,2.542576159,2.14109124,3.176378984,2.012051862,1.9631967,1.547182834,1.97412842446667
"B3A_k97_29973_4",44.6828877344947,2.72071461742923,0.853569250772714,3.18745621982779,0.00143530184877255,0.872738833101333,"Red_vs_Dark",0.585051245,0.924709932,0.465957649,0.541786336,0.418927457,0.885783288,0.489052181,0.587914712,0.520901149,0.249478337,0.600241476,8.007451173,0.580656276,0.192629451,0.700661746,1.05008016053333
"B3A_k97_31209_7",119.998849238615,1.28137514774988,0.530495425248748,2.41543109848506,0.0157165957229917,0.941184664600334,"Red_vs_Dark",1.453068451,1.495854302,1.706988641,1.362433286,1.521692381,1.339402411,1.475786875,1.314162296,1.542786639,1.310495031,1.00628718,5.921677963,1.168143802,1.587776575,1.435669656,1.70948169926667
"B3A_k97_31591_5",198.47470515949,1.14283854684549,0.454956327465342,2.51197417829638,0.01200578730114,0.941184664600334,"Red_vs_Dark",3.309926881,4.528942375,4.04513435,4.233085714,5.102826772,4.894421266,3.906929732,3.378260593,4.02417627,4.248871327,2.740112241,12.37554024,3.67020759,3.931738737,3.331804617,4.51479858033333
"B3A_k97_3196_4",129.112367027645,1.52867981770137,0.487220198222786,3.13755427890196,0.00170363727201217,0.913232650256703,"Red_vs_Dark",1.780697977,2.175198432,2.052683047,1.796557616,2.038439699,2.178521372,1.868470906,1.309953351,1.539552285,1.942280129,2.293280304,8.537486928,2.134737951,2.082903816,1.80988461,2.36937656153333
"B3A_k97_3263_26",199.739132920161,1.04015856152536,0.399275801834789,2.60511294885773,0.00918439774731568,0.941184664600334,"Red_vs_Dark",5.763838189,6.225369599,7.675994488,8.268902928,6.850494071,6.210448433,7.535144967,5.671201127,7.192990185,8.413009375,5.84563037,16.65736399,6.66771092,8.189909512,6.280430696,7.56322925666667
"B3A_k97_3263_27",97.4497296601478,1.8110374875975,0.528376627880934,3.4275503344285,0.000609053382602643,0.750518429707344,"Red_vs_Dark",2.161439321,2.255731805,1.617124062,1.4739051,1.741167243,1.679988268,1.971028486,2.046364292,1.994420006,2.614230578,1.753887403,10.67696481,1.81367108,1.552710117,1.470770395,2.45489353106667
"B3A_k97_32699_5",253.331249911017,1.30579945814692,0.467188653799711,2.79501534878185,0.0051897251173655,0.941184664600334,"Red_vs_Dark",2.052589859,2.770803502,2.94752666,3.602879133,2.981279165,3.066129667,2.760857887,2.250148393,2.641605899,3.270319989,1.895294846,9.129936251,2.472384294,2.234813438,2.597867247,3.111629082
"B3A_k97_34030_2",90.1345954149897,1.8258653081788,0.54869698166431,3.32763869529696,0.000875853785972427,0.793475542496387,"Red_vs_Dark",0.886744337,0.995841466,1.187763579,1.578884095,1.526058003,1.098453868,0.94002897,0.762208562,1.130440489,1.237505599,1.079315325,5.678524968,0.936088299,1.045093348,0.977496632,1.404029836
"B3A_k97_35102_4",46.9116748581145,1.1546000679379,0.559775554522914,2.06261252140948,0.0391494571367355,0.946008005974241,"Red_vs_Dark",3.458302913,2.701761194,1.4370404,2.631668236,2.543618233,1.687292565,2.827997393,2.472495072,2.409734012,1.96198442,1.80490002,8.096260707,2.014624818,3.007531988,3.241322164,2.81976894233333
"B3A_k97_36210_3",128.494241385235,1.47932513712512,0.536296363373497,2.75840978637191,0.00580833347889211,0.941184664600334,"Red_vs_Dark",2.216860842,2.18136702,3.278961231,2.745050768,2.551160796,3.09690145,2.573166859,3.228734407,2.537723547,2.382198278,2.105462407,11.35280272,2.376224145,2.533818158,2.446327549,3.1737840118
"B3A_k97_3706_1",31.289135834938,2.75607919594166,0.969682499248308,2.84224908470366,0.00447964774827386,0.941184664600334,"Red_vs_Dark",1.431021895,1.249952736,0.379907232,0.198779538,0.0960644,0.191171079,0.538294676,0.490236092,0.286675253,0.183065483,0.660679583,12.57846078,0.213040785,0.530063109,0.535563289,1.30419839533333
"B3A_k97_3706_1",31.289135834938,-2.47959807950842,1.0680074547114,-2.32170484257383,0.0202488340252203,1,"Blue_vs_Dark",1.431021895,1.249952736,0.379907232,0.198779538,0.0960644,0.191171079,0.538294676,0.490236092,0.286675253,0.183065483,0.660679583,12.57846078,0.213040785,0.530063109,0.535563289,1.30419839533333
"B3A_k97_38198_12",590.698210078631,1.02240405608926,0.357874006653467,2.85688269357674,0.00427823919740402,0.941184664600334,"Red_vs_Dark",4.387050929,5.223799969,5.594146813,4.881633805,5.056669241,4.37681154,4.82782281,5.410459863,4.936540121,6.51970055,4.524897277,12.49619741,4.523163503,5.618358977,4.611192687,5.532563033
"B3A_k97_38198_4",126.677627961939,1.66886661473492,0.483642491106679,3.45062033510784,0.000559299766489747,0.750518429707344,"Red_vs_Dark",1.762495975,2.389470845,1.783104537,2.024758521,1.726777431,1.679988268,1.82768096,1.331605472,1.794023737,2.084071929,2.639078223,9.10023492,1.829627131,1.446843518,1.79701401,2.3477850318
"B3A_k97_39122_11",215.028178301658,1.37082916975706,0.465264144070283,2.94634604284052,0.00321552447074485,0.941184664600334,"Red_vs_Dark",1.945754293,2.721120947,2.836197039,3.059769964,2.868674694,2.589536056,2.92766779,1.992169596,2.824146867,2.98696017,2.30513117,9.206985825,3.180911514,2.66532087,2.605043512,3.1143593538
"B3A_k97_39124_1",117.858360880839,1.46592514984279,0.501174659336853,2.92497859285718,0.00344479919553295,0.941184664600334,"Red_vs_Dark",2.073097114,1.904852068,1.688620361,1.806348121,1.442274774,1.699443173,2.091331042,1.626996076,1.47243284,1.844372275,1.740209619,7.715185542,1.683428549,2.129159037,1.692788596,2.1740359458
"B3A_k97_40319_32",69.3959976970862,2.1015557423597,0.640103863578348,3.28314803571322,0.00102654743337247,0.819064830132971,"Red_vs_Dark",2.225640489,1.666308987,1.499881276,1.640915249,0.896442541,1.783947938,1.094798991,1.900271584,0.960314792,1.445492307,2.608376076,12.31239973,1.452790504,0.634151409,1.537755977,2.24396585666667
"B3A_k97_40327_1",25.5363469704901,-1.40108528676689,0.562900305554319,-2.48904694657639,0.0128086051016412,0.941184664600334,"Red_vs_Dark",2.515129391,1.569204734,1.335431483,1.222795342,0.8442023,2.099985335,0.394205697,0.775464363,1.427584846,0.321751456,0.870895814,0.463795757,0.56165298,1.397439105,1.694327495,1.16625773986667
"B3A_k97_40354_1",119.170604210192,1.08889281021261,0.444581912364693,2.44925126265457,0.0143153546669478,0.941184664600334,"Red_vs_Dark",6.99289192,4.378773503,4.860577825,7.205758266,3.584756089,6.522307394,5.356559768,4.4950324,5.297871099,6.050583441,5.283007693,14.25489899,7.495589398,4.050175839,5.481647778,6.08736209353333
"B3A_k97_40613_16",33.0800645297603,3.60243679841765,1.4564889496109,2.47337049785379,0.0133845303457797,0.941184664600334,"Red_vs_Dark",0.910079714,0.605657967,0.08053589,0.084277874,0.081458117,1.053676852,0.456448702,0.332557817,0,0.232846448,0.840338066,11.26264257,0.541945858,0.374557265,0.635785658,1.1661872532
"B3A_k97_41850_1",20.5413306432516,1.2723325405116,0.543707580939788,2.340104469966,0.0192783464364709,1,"Yellow_vs_Dark",1.008671683,1.294593905,0.573818215,0.960767769,1.044700346,2.194484675,0.6504394,1.303210944,1.270130635,0.331806189,1.596642325,0.531432638,2.445530682,1.92147877,1.811989126,1.2626464868
"B3A_k97_42358_1",15.2362547945053,-1.15333353194576,0.542266126669535,-2.12687733056322,0.0334302768724551,1,"Green_vs_Dark",2.443366189,2.110750933,2.395067334,0.783234594,0.908435083,1.807813462,0.565599479,1.390778478,0.753041879,0.577054241,1.041288473,0.554538405,1.007312409,0.69618796,1.519369764,1.23692257886667
"B3A_k97_42358_1",15.2362547945053,-1.4052210778894,0.557375270543995,-2.52113997902691,0.0116975308484163,0.941184664600334,"Red_vs_Dark",2.443366189,2.110750933,2.395067334,0.783234594,0.908435083,1.807813462,0.565599479,1.390778478,0.753041879,0.577054241,1.041288473,0.554538405,1.007312409,0.69618796,1.519369764,1.23692257886667
"B3A_k97_42391_7",188.662501094482,1.2266152038158,0.457581132857714,2.68065074308301,0.00734791613153251,0.941184664600334,"Red_vs_Dark",1.167245096,2.154269293,2.032235312,1.742051449,1.924304143,1.457792018,2.164727675,1.539972401,1.718401373,2.000213131,1.779617034,5.706435231,1.576067035,2.091405464,1.341010118,2.0263831182
"B3A_k97_42846_1",241.145635603108,1.11049013600976,0.357816969862667,3.10351444884232,0.00191236896724707,0.913232650256703,"Red_vs_Dark",2.860571546,4.15548661,3.740444663,3.665151118,4.058424389,3.935528072,4.015058027,3.896469085,3.558076392,4.620708406,3.824056927,9.290229815,3.050954457,3.85877218,3.528105812,4.13720249993333
"B3A_k97_43610_5",87.3310736657619,1.18119907619208,0.526929274323504,2.24166531212099,0.0249830113703885,0.941184664600334,"Red_vs_Dark",1.32647235,2.021694592,1.660142563,1.105540994,1.068551952,1.025253114,1.283058543,1.246408474,1.594385654,1.381768238,1.137334259,5.765680124,1.269489612,1.403820106,1.02123849,1.62072260433333
"B3A_k97_43954_7",31.009891393271,2.29152384106542,0.971154708105602,2.35958681139014,0.0182952997078394,0.941184664600334,"Red_vs_Dark",0.929651321,1.670443749,0.29616424,0.46488763,0.299555655,0.223546826,0.839276646,0.229303978,0.148988931,0.285424678,0.515045911,8.502922204,0.332160364,0.20661062,0.584512621,1.03523302493333
"B3A_k97_44757_9",116.418718938032,1.24121701830136,0.452549187480615,2.74272289651283,0.00609320804570046,0.941184664600334,"Red_vs_Dark",2.212382335,2.789697304,2.503934031,2.620275733,2.438806644,2.939979469,2.014829119,1.818990482,2.565920475,2.815325238,2.419155038,7.987593585,1.092103016,1.854625973,2.353232632,2.69512340493333
"B3A_k97_44803_2",196.247162026957,1.04242804888561,0.402836108075748,2.58772247072151,0.00966127858020692,0.941184664600334,"Red_vs_Dark",3.502078899,3.646166379,4.57601868,4.195757977,4.628419254,3.947440788,3.252197002,4.184071961,4.253256788,3.990074421,3.688445878,10.65556074,3.225949867,3.445689778,3.342186092,4.30222096693333
"B3A_k97_46653_58",39.948396848365,3.33603671216976,1.45228569490301,2.29709396978709,0.0216134097043675,0.941184664600334,"Red_vs_Dark",0.593700071,0.833429553,0.295528695,0,0.239130265,0.773299321,0.111663416,0.305082546,0.178403055,0.854436537,0.205576265,10.45530992,0,0.1649338,0.266632367,1.01847505406667
"B3A_k97_46653_60",41.098933904398,3.291823560944,1.11525854425825,2.95162370904172,0.00316107892987093,0.941184664600334,"Red_vs_Dark",0.823405456,0.986357261,0.131158449,0.411757615,0.397981084,0.593995852,0.743359315,0.338496349,0.131961624,0.758414146,0.456183521,11.05379886,0.14709959,0.426995282,0.295834959,1.1797866242
"B3A_k97_46730_5",181.649849518204,1.31741320176271,0.406521441657214,3.24069794791679,0.00119237454504973,0.827142664597543,"Red_vs_Dark",3.410437129,3.762833496,4.002828797,3.440811905,4.193260904,3.932567693,3.601048584,3.492720114,3.356117438,5.465043108,3.756805471,11.78346139,3.848003113,4.210853129,2.525857309,4.31884330533333
"B3A_k97_47030_1",17.797185111147,2.01790346031384,0.899994927211401,2.24212759350349,0.0249531270903968,0.941184664600334,"Red_vs_Dark",0.665058253,1.120321649,0.662097941,1.662867292,0.669679709,0,0.750507001,0.683502243,0.799382917,0.638088824,1.381709704,5.150808643,0.594056036,0.862202012,1.344057869,1.13228933953333
"B3A_k97_47030_2",338.577772612097,1.03668533711035,0.376136697673954,2.75613983831214,0.00584879858797,0.941184664600334,"Red_vs_Dark",3.29802506,4.269159937,3.338578708,3.879035644,3.600274513,2.939979469,5.031919782,3.877321817,4.001189362,4.613348078,3.159131873,9.003094098,3.248777039,4.361288712,4.263503827,4.19230852793333
"B3A_k97_47357_2",489.697759305767,1.02683722099792,0.359810926301788,2.8538244559496,0.0043196393061123,0.941184664600334,"Red_vs_Dark",4.035501985,4.321416714,4.246417119,5.524074936,4.019214909,3.607103523,4.986395404,4.041847495,4.292019171,5.124927271,4.313418445,10.08444168,5.112074857,4.620245982,3.910293771,4.8159595508
"B3A_k97_474_4",82.2869105770814,1.74579300586964,0.587550870802005,2.97130528202033,0.00296536849939934,0.941184664600334,"Red_vs_Dark",1.265232773,1.539303729,1.427547755,0.878751008,1.189089825,1.225418272,0.951862537,1.430353475,1.182826756,1.537638436,0.924884274,7.699292361,1.224335001,1.249742289,1.183790806,1.66067128646667
"B3A_k97_47466_10",184.791582683239,1.18572667311637,0.363546776959483,3.26155187795413,0.00110804155363753,0.821075901653353,"Red_vs_Dark",5.561090112,5.920002281,4.705886068,6.735030339,5.249750482,6.33794569,6.994674959,5.858198122,5.570239424,7.536502377,5.536096504,14.48487752,5.12261386,5.471547586,5.619377621,6.44692219633333
"B3A_k97_47680_14",95.7054801858218,1.47107583646778,0.50453612296281,2.91569972795827,0.00354891874465846,0.941184664600334,"Red_vs_Dark",1.243180786,1.946121557,1.98023541,1.88385837,1.957390626,1.449401643,2.210643714,1.579649629,1.675395134,2.645774838,1.356624198,6.710639582,1.514260484,1.925664998,1.674947932,2.11691926006667
"B3A_k97_5331_1",36.1184686592173,2.86209835541554,1.19654637072119,2.39196609964265,0.0167583901897964,0.941184664600334,"Red_vs_Dark",0.827345195,1.053018966,0.263572003,0,0.46653285,0.663153264,0.560187043,0.408139139,0.19888953,0.698539345,0.458366218,9.092837859,0.295606831,0.367747133,0.594500875,1.0632290834
"B3A_k97_5573_9",274.336291612595,1.15031022145105,0.429891400753033,2.67581584427154,0.0074547594396969,0.941184664600334,"Red_vs_Dark",2.527999206,3.381590318,3.382507375,4.185801098,3.529851721,3.674360306,3.245857437,2.771315139,3.43023053,3.803158654,2.396519669,9.248792572,3.67318859,3.021428605,3.057826262,3.68869516546667
"B3A_k97_6036_34",118.219501761319,1.32945776272095,0.506937305429118,2.62252895670318,0.0087279850588873,0.941184664600334,"Red_vs_Dark",1.891946886,2.701188301,1.611947353,1.356809444,1.736736792,2.186549616,0.893733527,1.2299562,1.51604767,1.654809491,1.828216403,7.724028567,1.296946766,1.564562866,1.580797493,2.05161849166667
"B3A_k97_6238_4",38.5551983223387,3.51356900404816,1.15876483903415,3.03216743008596,0.00242804486547539,0.913232650256703,"Red_vs_Dark",0.691660583,0.575375069,0.244829105,0.512409477,0.123816337,0.431196989,0.346901014,0.252743941,0.307910457,0.648865436,0.212885643,10.43025124,0.068646475,0.056932704,0.276112629,1.0120358066
"B3A_k97_7449_3",219.040970787277,1.29200749135671,0.41269289532075,3.13067539084371,0.00174404820802151,0.913232650256703,"Red_vs_Dark",1.458320506,2.094523702,2.441443423,2.678904966,2.517350231,2.48094653,2.664450556,2.104386941,2.432545607,3.083912942,1.951146387,6.21254815,2.339415165,2.094555171,2.379154644,2.5955736614
"B3A_k97_8304_10",232.190818380304,1.12571081841193,0.39344440718217,2.86116868828868,0.00422082405175982,0.941184664600334,"Red_vs_Dark",4.122480294,3.943796003,5.517775158,6.060472184,4.7968581,4.910627959,4.652149354,4.519262515,4.588069724,5.05400155,5.128288263,12.58545108,5.267821407,4.411341989,4.217117551,5.31836754206667
"B3A_k97_8304_7",254.689919282695,1.06828052032836,0.408966270736278,2.61214823023202,0.00899752333345919,0.941184664600334,"Red_vs_Dark",3.579041668,4.067801298,4.086844946,5.175207931,4.168380432,3.801968462,4.509280631,3.438987846,3.628121969,4.104136399,3.583486515,10.78238389,3.543596106,3.865318889,3.524567378,4.39060829066667
"B3A_k97_846_2",355.859897410247,1.04155190837073,0.410662862520759,2.53627002446096,0.011204030573642,0.941184664600334,"Red_vs_Dark",3.016588211,3.710362595,3.989913573,3.6365509,3.428092516,2.936054263,3.66758665,3.144536178,3.280541318,3.989943578,2.984378178,9.675054003,3.921510095,3.012910636,2.90305334,3.81980506893333
"B3A_k97_8516_11",406.257635705084,1.01162677279687,0.407552557425241,2.48219954547198,0.0130574131630873,0.941184664600334,"Red_vs_Dark",2.524136506,3.108438299,4.358826499,4.030505988,3.401570931,3.441340224,3.762432548,3.239036006,3.11901111,3.639456695,3.114868383,8.787126288,3.624309132,3.669945809,3.665649412,3.83244358866667
"B3A_k97_8516_16",39.6768651193762,3.54335787838971,1.30830664371705,2.70835426496239,0.00676178016738025,0.941184664600334,"Red_vs_Dark",1.099460464,0.748320176,0.159209678,0.333214255,0.402582022,0.32046019,0.751953064,0.657426435,0.160184631,0.920618327,0.276874392,13.71280517,0,0.518317973,0.35910602,1.36136885313333
